timestamp,url_id,latency_ms,status,cache_status,node_id
2025-11-24T20:15:05-08:00,57,2017.38,200,MISS-DHT,
2025-11-24T20:15:05-08:00,6,2028.35,201,MISS-DHT,
2025-11-24T20:15:06-08:00,125,1863.33,200,MISS-DHT,
2025-11-24T20:15:06-08:00,9,2439.13,200,MISS-DHT,
2025-11-24T20:15:06-08:00,110,4029.68,200,MISS-DHT,
2025-11-24T20:15:06-08:00,15,3846.66,200,MISS-DHT,
2025-11-24T20:15:06-08:00,93,2929.25,200,MISS-DHT,
2025-11-24T20:15:07-08:00,1,4224.20,200,MISS-DHT,
2025-11-24T20:15:07-08:00,24,3521.40,204,MISS-DHT,
2025-11-24T20:15:07-08:00,30,4812.97,200,MISS-DHT,
2025-11-24T20:15:07-08:00,31,4321.45,200,MISS-DHT,
2025-11-24T20:15:08-08:00,30,5236.65,200,MISS-DHT,
