timestamp,url_id,latency_ms,status,cache_status,node_id
2025-11-24T20:43:26-08:00,27,3.43,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,3,3.81,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,7,3.76,202,HIT-NEAR,
2025-11-24T20:43:27-08:00,0,2.72,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,0,3.18,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,48,3.45,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,1,3.82,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,1,3.83,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,0,3.23,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,0,3.21,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,14,3.12,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,3,4.18,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,0,3.98,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,2,3.19,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,14,3.63,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,8,3.42,204,HIT-NEAR,
2025-11-24T20:43:27-08:00,1,2.79,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,60,4.66,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,99,3.50,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,10,4.30,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,14,3.43,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,0,3.80,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,2,4.04,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,0,3.73,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,3,3.25,200,HIT-NEAR,
2025-11-24T20:43:27-08:00,20,3.80,200,HIT-NEAR,
